"";"X";"V1"
"456";456;0
"457";457;0
"458";458;0
"459";459;0
"460";460;0
"461";461;0
"462";462;0
"463";463;0
"464";464;0
"465";465;1
"466";466;0
"467";467;0
"468";468;0
"469";469;0
"470";470;0
"471";471;0
"472";472;0
"473";473;0
"474";474;0
"475";475;0
"476";476;0
"477";477;0
"478";478;0
"479";479;0
"480";480;0
"481";481;0
"482";482;0
"483";483;0
"484";484;0
"485";485;0
"486";486;0
"487";487;0
"488";488;2
"489";489;1
"490";490;0
"491";491;0
"492";492;0
"493";493;1
"494";494;0
"495";495;0
"496";496;2
"497";497;2
"498";498;3
"499";499;3
"500";500;1
"501";501;1
"502";502;1
"503";503;2
"504";504;1
"505";505;1
"506";506;1
"507";507;2
"508";508;2
"509";509;2
"510";510;2
"511";511;1
"512";512;3
"513";513;3
"514";514;2
"515";515;2
"516";516;3
"517";517;3
"518";518;3
"519";519;3
"520";520;3
"521";521;2
"522";522;2
"523";523;3
"524";524;3
"525";525;0
"526";526;0
"527";527;0
"528";528;0
"529";529;0
"530";530;3
"531";531;3
"532";532;1
"533";533;1
"534";534;1
"535";535;1
"536";536;1
"537";537;1
"538";538;1
"539";539;1
"540";540;1
"541";541;1
"542";542;0
"543";543;2
"544";544;1
"545";545;1
"546";546;1
"547";547;1
"548";548;1
"549";549;1
"550";550;1
"551";551;1
"552";552;1
"553";553;1
"554";554;0
"555";555;0
"556";556;0
"557";557;0
"558";558;1
"559";559;2
"560";560;1
"561";561;1
"562";562;1
"563";563;2
"564";564;2
"565";565;1
"566";566;1
"567";567;1
"568";568;1
"569";569;3
"570";570;1
"571";571;1
"572";572;1
"573";573;2
"574";574;3
"575";575;3
"576";576;3
"577";577;3
"578";578;3
"579";579;3
"580";580;3
"581";581;3
"582";582;2
"583";583;3
"584";584;0
"585";585;2
"586";586;2
"587";587;2
"588";588;0
"589";589;3
"590";590;2
"591";591;2
"592";592;3
"593";593;0
"594";594;2
"595";595;0
"596";596;0
"597";597;2
"598";598;0
"599";599;1
"600";600;2
"601";601;1
"602";602;2
"603";603;2
"604";604;2
"605";605;3
"606";606;2
"607";607;2
"608";608;2
"609";609;2
"610";610;0
"611";611;1
"612";612;2
"613";613;1
"614";614;1
"615";615;0
"616";616;0
"617";617;1
"618";618;1
"619";619;1
"620";620;1
"621";621;1
"622";622;0
"623";623;1
"624";624;0
