"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"ai";0,278692999322916;0,385201239689656;0,586170573270801;0,81018766901958;0,414396662050862;0,585603337949146;0,00176387721275245;0,00336970267698655;0,022709952751105;0,274530253483595;0,00171157783136523
"video";0,989368998771837;-0,745593774100768;0,798615817339396;-0,601841155368531;0,704176083548289;0,295823916451723;0,0195441979973683;0,011099561035375;0,0199664685261393;0,747635540544382;0,0111604353139075
"image";-0,413226511709617;-0,220587133043539;-0,882175891610608;-0,470920052940018;0,825907695988775;0,174092304011227;0,00200399688285883;0,000571059078091196;0,0117360158512422;0,288333229569046;0,000975686015558016
"generate";0,417150676968874;0,0506103864778975;0,992720509223445;0,120440817695431;0,9892290422602;0,0107709577398018;0,0018035358536961;2,65471670358278e-05;0,0103642737387593;0,265960291009919;0,000733115621825558
"person";0,110592511975987;0,356642971661293;0,296179865562798;0,955132183121898;0,115038783843998;0,884961216156005;0,000152860494409848;0,00158968528536849;0,0124980948026216;0,206764443829376;0,000534312740288043
"deepfakes";-1,07648060656394;0,0902366764477243;-0,996505038872963;0,0835326732530089;0,994829098042165;0,00517090195783761;0,0123634712302361;8,68748733947859e-05;0,0106691053193111;0,684390931310722;0,004997312342665
"create";0,0155929814465065;0,314444612568413;0,0495281013995082;0,998772730490656;0,00331332926305679;0,996686670736946;2,40880499549173e-06;0,000979561337336451;0,00990702636793172;0,171778632025135;0,000292335527713417
"voice";-0,147462482671486;0,550065761623317;-0,258938323746769;0,965893857779007;0,0885526162335932;0,911447383766408;4,64003312206883e-05;0,000645635236936954;0,00213382106386222;0,314233960292736;0,000210699854476085
"content";0,41579207584826;0,792037078269511;0,464809895459922;0,885410504276145;0,271434902588507;0,728565097411495;0,00163370661804126;0,00592806119005175;0,0094497789971041;0,506075879672279;0,00242020932039878
"law";-1,86945813093965;-0,494827338352013;-0,96670896625463;-0,255878437080785;0,950728427076491;0,0492715729235111;0,0282317186826441;0,00197794040898773;0,00807803688462125;1,21579339304383;0,0119405790965033
"deepfake";-1,08505428606231;-0,126766974386514;-0,993244444856279;-0,116040823687795;0,990004362758603;0,00999563724139956;0,0104078467634092;0,000142059475097765;0,00884011583600061;0,691520705681473;0,00422735122853219
"medium";0,0662873858640715;0,537360535799798;0,12242938678176;0,992477226566052;0,0201568537823471;0,979843146217655;4,08527768642327e-05;0,00268467262178598;0,00929736320682823;0,296068221888019;0,00081497331393506
"sora";1,47240989600986;-1,47221927764585;0,707152553732732;-0,707061005677215;0,574870281724604;0,425129718275397;0,0191652907039066;0,0191603287433896;0,00884011583600061;1,23144799062278;0,0134057187790452
"fake";0,293211713591941;1,02071898533891;0,276094338291761;0,961130540750441;0,100358812754148;0,899641187245854;0,000589664670696311;0,00714586589184706;0,00685871056241427;0,586915845070352;0,00236262146224037
"year";-0,865966552112909;-0,279643774551762;-0,951612336917743;-0,307301090505634;0,928385573188769;0,0716144268112334;0,00537192642292044;0,000560193584871386;0,00716354214296601;0,569913837873736;0,00232673125776538
"real";0,605014032869904;0,596091243836643;0,712340090940101;0,70183444973829;0,582053016536112;0,41794698346389;0,00167371732953592;0,00162471317319944;0,00457247370827618;0,502870838467154;0,00115628294549912
"openai";1,43278603844262;-1,65225403460172;0,655147906719199;-0,755500642171436;0,504112887221652;0,495887112778349;0,0140800811519623;0,0187238915971033;0,00685871056241427;1,27964562674186;0,0112310900551411
"company";0,523015939341476;0,496742980591184;0,725083996448406;0,688660437439532;0,599785039350609;0,400214960649393;0,00204294131496069;0,00184284801852828;0,00746837372351776;0,428242125548962;0,00136963490117969
"social";0,294107909024239;-0,0196196453953217;0,997782353265893;-0,066561066030948;0,99671900399983;0,00328099600017171;0,000606458658577666;2,69879627040935e-06;0,00701112635269014;0,186806769409631;0,000244665657441563
"news";0,554990563067397;0,612653225891121;0,671369021530744;0,741123226547955;0,525925530583473;0,474074469416529;0,00159617342679339;0,00194508385255648;0,00518213686937967;0,485283748341639;0,0012203948723904
"platform";-0,32148228894757;0,374299763913139;-0,651555048196661;0,758601357215663;0,499315519897641;0,500684480102361;0,000677349042920235;0,000918200498462669;0,00655387898186252;0,288497327938037;0,000545483989297004
"state";-0,947629822347271;0,156557847201773;-0,986626002406373;0,163000402992202;0,980209569477163;0,0197904305228394;0,00355861290736929;9,71299112226489e-05;0,00396281054717269;0,606948058432259;0,00145984371079133
"report";-0,498439779923771;-0,12599898669153;-0,969503451737425;-0,245077655181411;0,954864870643671;0,0451351293563308;0,00143892762383743;9,19491383321313e-05;0,00579180003048316;0,323455107633986;0,000605956691490859
"tool";0,881993599332742;0,560228491467848;0,844112087606858;0,536166749767263;0,77015228649198;0,229847713508022;0,00438694867287994;0,0017699543694767;0,00563938424020729;0,637308050742154;0,00229050105273712
"include";-0,356351890148652;-0,146591134334694;-0,924807787076474;-0,380434694741049;0,888749787507051;0,111250212492952;0,000716126623329237;0,000121184506115637;0,00563938424020729;0,239696442035099;0,000324007349489188
"share";-0,651857329522533;-0,0487539430476251;-0,997214731960412;-0,0745840355647487;0,995879166249059;0,00412083375094339;0,00239627574880859;1,34045172412086e-05;0,00563938424020729;0,414210883032829;0,000967552851401455
"victim";-1,42413364104167;-0,224280612793978;-0,987825140778822;-0,155568284831135;0,981984322736704;0,0180156772632987;0,0111284314268675;0,000276004352676227;0,00548696844993141;0,911319669822423;0,00455694672485734
"technology";0,298113541542807;-0,241439814388052;0,777104872213962;-0,6293711286525;0,673311187808848;0,326688812191153;0,000446999780595858;0,000293198456190722;0,0050297210791038;0,230380684515723;0,000266953752984574
"online";-0,0418892496972656;0,610324577647958;-0,0684732928253741;0,997652949762416;0,00632794157337201;0,993672058426629;8,29080726203258e-06;0,00176000286427616;0,00472488949855205;0,33392091905686;0,000526840205105489
"user";0,798046552992035;-0,759137615588525;0,724548920152008;-0,689223376204376;0,599038116346394;0,400961883653608;0,00310624990455099;0,00281074187179481;0,00487730528882792;0,653842691039342;0,00208509807468651
"likeness";0,767119986316902;-1,1362939677854;0,559533764705209;-0,828807556767441;0,381242662398241;0,61875733760176;0,00287016283326002;0,00629740091437519;0,00487730528882792;0,787834194805056;0,00302725910564429
"account";0,99199129759097;-0,771696908865426;0,789295099264605;-0,614014044038797;0,690773095649217;0,309226904350784;0,00299968521413265;0,00181532119845284;0,00304831580551745;0,756854558391997;0,00174616315366177
"call";0,363554102180474;0,0683553672505522;0,982779533082157;0,184782004953994;0,97451642416025;0,0254835758397525;0,00034246562240638;1,21066538550958e-05;0,00259106843468983;0,233532185532028;0,000141309829073192
"face";-0,377338304919946;-0,731555497277238;-0,458413891988146;-0,888738827571002;0,264526954114068;0,735473045885934;0,000651047994329485;0,00244706650935779;0,00457247370827618;0,465230527307599;0,000989663665015576
"add";0,161849211242759;0,386590242461943;0,386180191031567;0,922423362700025;0,191559394258067;0,808440605741935;0,000115784156106873;0,000660586564767067;0,0044200579180003;0,234493676380256;0,000243046981193038
"legislation";-1,76461672152654;-0,54298116206746;-0,955775633306746;-0,294096818712967;0,93454638066849;0,0654536193315127;0,013763495357848;0,00130315923311138;0,0044200579180003;1,15750329551549;0,0059220549450918
"digital";-0,377478940272876;0,844856577083299;-0,407930901937985;0,913012803439285;0,212518126909106;0,787481873090895;0,000586380042590674;0,00293737710222596;0,00411522633744856;0,519238651352198;0,00110950114015658
"find";-0,485213062750454;0,581391855293883;-0,640745235057059;0,767753569676933;0,484958884383222;0,515041115616779;0,00078943724398733;0,00113341910788682;0,0033531473860692;0,441827048927141;0,000654571727724531
"copyright";0,167919333154434;-1,1374755364935;0,146041798121622;-0,989278420466859;0,028618254889513;0,971381745110488;9,45483697355066e-05;0,00433847174434779;0,0033531473860692;0,629435745864475;0,00132848131074277
"woman";-0,406547849714262;-0,955444953985672;-0,391535209781884;-0,920163126571075;0,196635006261754;0,803364993738248;0,000579403527582331;0,00320014119527872;0,00350556317634507;0,581371216260271;0,00118485403066709
"time";0,808716165147723;-0,876306213484203;0,67819774481076;-0,734879458777832;0,535180764978286;0,464819235021716;0,00249208137391876;0,00292605006779081;0,00381039475689681;0,701000216317879;0,00187243294954166
"tech";0,016531440572375;1,16658493924655;0,014169376283021;0,999899609348734;0,00027139805152578;0,999728601948476;9,16376711287189e-07;0,00456336675057022;0,0033531473860692;0,636325918965396;0,0013577251719612
"intelligence";-0,741795013481066;-0,610889628023187;-0,771930431239;-0,635707015320085;0,665923418165293;0,334076581834709;0,000838682886793744;0,000568794600863143;0,00152415790275873;0,576426636886459;0,000506428391574811
"show";0,717799256372404;-0,129953544328714;0,984003639083902;-0,178148360277714;0,976328260559217;0,0236717394407852;0,00164913141615978;5,40537109214294e-05;0,00320073159579332;0,460656654958617;0,000679209819983374
"google";0,764390112998953;1,29463711405827;0,508422279003506;0,861107883027952;0,320315182060061;0,679684817939942;0,00195921801352113;0,00562016089866431;0,0033531473860692;0,856443218932265;0,00245951679920916
"artificial";-0,534955242290131;-0,716936653564308;-0,598032633769829;-0,801471751808086;0,429444565553895;0,570555434446107;0,000479797016276577;0,00086175580208259;0,0016765736930346;0,517649939887007;0,000449257135027472
"app";1,33650597383892;-1,53254258954853;0,657259028342203;-0,753664759467141;0,506937613119296;0,493062386880706;0,00626180597720832;0,00823346991951568;0,00350556317634507;1,19032600653187;0,00496694833744865
"government";-1,378024086219;-0,152310997959895;-0,993947123190258;-0,10985952986341;0,991044167101569;0,00895583289843295;0,00723575057994095;8,83959766024196e-05;0,00381039475689681;0,87777373074813;0,00293585856725915
"explicit";-1,57118875145699;-0,749512467181742;-0,902564328910997;-0,430555028048031;0,855921551430662;0,14407844856934;0,0101589880358229;0,00231180633111466;0,00411522633744856;1,07692052982495;0,00477266595703063
"bill";-1,93757380239145;-0,628208154175024;-0,951250788153824;-0,308418446330191;0,927850596644825;0,0721494033551771;0,0120161617183336;0,00126315427288703;0,00320073159579332;1,27553242728474;0,00520753580767455
"public";0,544248442771871;-0,07249360658869;0,991245274674049;-0,132033349712751;0,987045923894091;0,0129540761059112;0,000948077079203129;1,6820878360151e-05;0,00320073159579332;0,347376784838558;0,000386234300189034
"post";0,802082334213894;-0,551403130450636;0,824055581178329;-0,566508957677499;0,740963294114511;0,259036705885491;0,00205914608870876;0,000973167757611032;0,00320073159579332;0,590871278194895;0,00111746779687686
"work";0,502106903851126;0,138231186472271;0,964130838859131;0,265427439351678;0,946912346857643;0,0530876531423593;0,000806940740861795;6,11591341539652e-05;0,00320073159579332;0,327200213958326;0,000342670260677011
"school";-1,72748597540133;-0,697764920912948;-0,927218287049329;-0,374521358751817;0,892311405286551;0,107688594713451;0,00864196739962771;0,00140994388237714;0,00289590001524158;1,15965441037411;0,00389440156660609
"feature";0,677017095710063;-0,0475808760963745;0,997539460172278;-0,0701072421308961;0,996359627865385;0,00364037213461662;0,00139720209688672;6,90120338393093e-06;0,00304831580551745;0,430094461847035;0,00056388125624597
"website";0,26228538401562;1,7426183638247;0,148835817500265;0,98886192131613;0,0297152076917805;0,970284792308221;0,000125822812379005;0,00555412667935819;0,00182898948331047;0,964843734057819;0,00170264916534181
"request";0,986810619232513;0,0105488283856951;0,999942868765194;0,0106892097759421;0,999915478308807;8,45216911956202e-05;0,00267159176469151;3,05288834872008e-07;0,00274348422496571;0,625783985103122;0,00107436377506596
"model";0,56429107921643;0,45064242262157;0,781402457570652;0,624027402685608;0,679458244470351;0,320541755529652;0,000630927829154421;0,000402380995253939;0,00198140527358634;0,434104286370874;0,000373388951195298
"misinformation";0,586617018933309;1,89350104091091;0,295929258837781;0,955209858493787;0,114850007760781;0,885149992239221;0,000839187994274537;0,00874341397209134;0,00243865264441396;1,09764377804382;0,00293814202341913
"human";0,48352846334953;0,63631320025466;0,605028087390881;0,796204128015004;0,438397003923693;0,561602996076309;0,000213808664718023;0,000370273880949545;0,000914494741655235;0,463084805533048;0,000196111145053114
"friend";0,5277683777565;-1,22695879755537;0,395139016048428;-0,918621335478488;0,200082059009854;0,799917940990148;0,000806622428080298;0,00435956865219811;0,00289590001524158;0,74818942736382;0,00162108839584835
"clip";1,23263626293686;-1,21867913113658;0,711121330698308;-0,703069308835102;0,58036363171009;0,419636368289911;0,00416842841346212;0,00407456467672922;0,00274348422496571;1,02602305847219;0,00288812981211696
"site";0,648470152283576;2,64781374530466;0,237877716810636;0,971295110584296;0,0750034385692223;0,92499656143078;0,00108957935571493;0,0181657673688482;0,00259106843468983;1,50148735782699;0,00584147124784985
"photo";1,17247502160039;-1,10693357556879;0,727138194140162;-0,686491111830724;0,602654450689995;0,397345549310007;0,00314288449080207;0,00280133045432442;0,00228623685413809;0,95772691149287;0,00209702980566454
"information";0,478049929470856;1,95292441657559;0,237766777131816;0,971322273857832;0,0749348599638344;0,925065140036167;0,000383150295037037;0,00639430750578083;0,0016765736930346;1,10739761605131;0,00205603174522136
"high";-0,610420521916782;-1,06760767806933;-0,496358978696098;-0,868117367795258;0,306493539298814;0,693506460701188;0,000965466336048112;0,00295326392663221;0,00259106843468983;0,699182805636419;0,00126666089420202
"expert";0,253812794190962;1,03859635245838;0,237394562674266;0,97141331142449;0,0747049869367474;0,925295013063255;0,000186556585186016;0,00312375633035471;0,00289590001524158;0,588858555073003;0,00100416606611349
"child";-1,55286189713098;-0,526012406620631;-0,947136596175358;-0,32083059109966;0,921763423126102;0,0782365768739002;0,00661558318672494;0,000759092049160022;0,00274348422496571;1,02564100174081;0,00288597932634266
"release";0,876849493276482;-1,33045153498097;0,550296290560064;-0,834969456085571;0,369960688673488;0,630039311326514;0,0021093690915205;0,0048562449572928;0,00274348422496571;0,914154373922749;0,00229267001196734
"realistic";0,327309925771204;-0,000668684413659338;0,999997913142981;-0,00204296590344773;0,999996912643575;3,08735642648115e-06;0,000195942912681026;8,17812245214326e-10;0,00182898948331047;0,207554484740184;7,87907894572714e-05
"day";0,916916377098134;-0,485858453371202;0,883615652221697;-0,468212963456614;0,828024258918092;0,17197574108191;0,00243468636019274;0,000683601630472927;0,00289590001524158;0,638970010276444;0,00118234580195411
"month";-0,974820887878518;0,754542003104861;-0,790785761539595;0,61209303161059;0,69291372125497;0,307086278745032;0,00246222953491121;0,00147518240902933;0,00259106843468983;0,742604405788999;0,00142887397644459
"harm";-1,29540538495235;0,0774511810326746;-0,998217406852304;0,0596825657714314;0,99736268581422;0,00263731418578165;0,00460377259633344;1,6457298884379e-05;0,00274348422496571;0,82252937316105;0,00185611678933528
"business";0,0567574549967223;0,965438545870177;0,0586879679853639;0,998276375766626;0,0046505900677942;0,995349409932207;5,40092907708497e-06;0,00156268670086437;0,0016765736930346;0,527765697350654;0,000466987188584094
"version";1,18347113419599;-0,972833539232122;0,772503205524004;-0,63501086404497;0,666740453830419;0,333259546169582;0,00384253477496609;0,00259644744871028;0,00274348422496571;0,919076247226853;0,00231742427494265
"sign";-1,44847605497176;-0,79014070598782;-0,877879557413055;-0,478881491265072;0,81959465143117;0,180405348568832;0,00351759056547664;0,00104672240326905;0,0016765736930346;1,01457472315753;0,00172580102996068
"sexually";-2,11112461599198;-0,570748216435;-0,965343350681135;-0,260983170522008;0,948707061315154;0,0512929386848487;0,0122272898333259;0,000893699661354549;0,00274348422496571;1,37442193925556;0,00518253955310563
"long";-0,0210378659092512;-0,082108617559565;-0,248202367882229;-0,968708204041679;0,0815143722532367;0,918485627746765;9,44411709833695e-07;1,43858483593356e-05;0,00213382106386222;0,0467258127576922;4,65877489561604e-06
"group";-0,147462482671486;0,550065761623317;-0,258938323746769;0,965893857779007;0,0885526162335932;0,911447383766408;4,64003312206883e-05;0,000645635236936954;0,00213382106386222;0,314233960292736;0,000210699854476085
"generative";0,186356903065387;1,76775708658596;0,104839024428753;0,994489205047912;0,0148014914726711;0,985198508527331;8,46917124099909e-05;0,00762070444669995;0,00243865264441396;0,97132601540776;0,00230080592155566
"article";0,584097919938111;0,967623910311709;0,516786207872431;0,856114487292928;0,330027969416681;0,669972030583321;0,00088399580266613;0,00242600709354027;0,00259106843468983;0,644736952074483;0,00107707019285094
"act";-1,93864994297476;-0,36958809382627;-0,982308616807109;-0,187269274966567;0,973819397694632;0,0261806023053708;0,00916534333521364;0,000333108633679344;0,00243865264441396;1,24575449242992;0,00378455541633125
"write";0,860990080261767;0,166989921352936;0,981706032112565;0,190402905738867;0,972927475556114;0,0270725244438884;0,00135583707052431;5,10025310168448e-05;0,00182898948331047;0,553516013322209;0,000560365755837425
"story";-0,27388709943372;1,1822401408062;-0,225690648406506;0,974199020335091;0,067646930436678;0,932353069563323;0,000160066758925017;0,00298242409807475;0,00213382106386222;0,667759084618693;0,000951475496307136
"south";-1,38221119886974;-0,812079954943102;-0,862202734750888;-0,506563366409466;0,796599185977397;0,203400814022606;0,00436787333854808;0,00150771342757291;0,00228623685413809;0,98203451972155;0,00220482807024402
"sexual";-1,24742190077354;0,115580557354303;-0,995734917293241;0,0922603624696069;0,993689589071458;0,00631041092854323;0,00403186157216906;3,46137340423154e-05;0,00259106843468983;0,793524372960157;0,00163154638289754
"scam";1,21738092771363;-0,196970961018307;0,987162068599681;-0,159721790366867;0,981002965879511;0,018997034120491;0,00316235764734837;8,27870496544211e-05;0,00213382106386222;0,779405756662879;0,00129623939479794
"respond";-0,160376982581433;-0,114684590817927;-0,813422450754391;-0,581673376224767;0,725552643025203;0,2744473569748;5,88037872472001e-05;3,00698568154445e-05;0,00228623685413809;0,11939327074726;3,25897418832386e-05
"porn";-1,50020750784783;-0,222050534372412;-0,989222803893163;-0,146418046216133;0,984052836191215;0,0159471638087865;0,00514545625652261;0,000112726199851563;0,00228623685413809;0,958990713616657;0,00210256787563554
"issue";-0,0747342555114673;0,591577390440292;-0,125334308967534;0,992114565458864;0,0211194178227858;0,978880582177216;1,53229326388293e-05;0,000960120188971592;0,00274348422496571;0,326100163984666;0,00029174572551667
"feel";0,886365412055384;-0,972852716572557;0,673485218507548;-0,739200690240371;0,528789203871906;0,471210796128095;0,00167642295559115;0,00201953874622717;0,00213382106386222;0,77293644711923;0,0012748103212916
"claim";0,309977649748997;0,693773137994685;0,407933378390265;0,913011696965107;0,212520564479632;0,78747943552037;0,000205030636612523;0,00102705324463373;0,00213382106386222;0,426385253808846;0,000387938025502039
"celebrity";0,954655804503883;0,115722695289296;0,992732932308343;0,120338377546313;0,989247426097275;0,0107525739027274;0,00236141609301025;3,46989205129287e-05;0,00259106843468983;0,608648602019715;0,00095986938768319
"study";0,188537690904316;2,11138675168139;0,0889417740624136;0,996036827043373;0,0106644955286352;0,989335504471366;6,50141031395179e-05;0,00815355101083799;0,00182898948331047;1,15771137750741;0,00245138661839984
"sound";-0,271394770474944;1,57495975805811;-0,169815758690338;0,985475828267962;0,0385928894005137;0,961407110599488;6,7357221253907e-05;0,00226840259671006;0,000914494741655236;0,876032267921942;0,000701813017320951
"protect";-1,6536844835715;-0,427040840063632;-0,968237142047334;-0,250033671252516;0,952990446384906;0,0470095536150955;0,00583530150843955;0,000389131886473332;0,00213382106386222;1,07418888389487;0,0024621772010313
"prompt";0,856628504583908;-0,520269408837905;0,8547106970468;-0,519104637191553;0,785634013197158;0,214365986802843;0,00178951353724289;0,000660095126407665;0,00243865264441396;0,61285066072059;0,000915923627119435
"police";-1,71689679195262;-0,11095365047219;-0,997918352946417;-0,0644900058358642;0,996920222935905;0,00307977706409749;0,00314496908390799;1,31344288784842e-05;0,00106691053193111;1,09040105242704;0,00126852936837952
"parent";-1,85079839559118;-0,656938123045036;-0,942395131596196;-0,334501742811287;0,914749498268665;0,0852505017313378;0,00730930739456189;0,000920888243429217;0,00213382106386222;1,22710097220946;0,0032130582447742
"free";0,558501958319551;1,55063162982284;0,338866944886743;0,940834307231154;0,149207810090457;0,850792189909544;0,000522964306037877;0,00403125178562376;0,0016765736930346;0,916856140425037;0,00140937006623778
"early";-0,6123796019683;-0,771800466503778;-0,621557935807725;-0,783368197231953;0,459773068150074;0,540226931849928;0,000800201627297049;0,00127106591088802;0,00213382106386222;0,572692146886718;0,000699842726944071
"base";0,253562232659901;0,368099703443022;0,567278589043559;0,823525957339991;0,390788749603004;0,609211250396999;0,000117592694707771;0,000247823304389283;0,00182898948331047;0,257208796199722;0,000120999295551002
"week";0,926014622017352;-1,57629712688543;0,506524674419405;-0,862225465991533;0,318126212375624;0,681873787624378;0,00156836411557373;0,00454451327339232;0,00182898948331047;1,04109507687372;0,0019824032173584
"speak";0,799858044865635;0,343753269564613;0,918746572883294;0,394847736241709;0,879797225878427;0,120202774121576;0,00107262640013703;0,000198114527312907;0,0016765736930346;0,540746726358216;0,000490241920856334
"receive";0,0561082728480629;-0,771757317487798;0,072510586633643;-0,997367642760705;0,00709473275982532;0,992905267240176;3,83860787318113e-06;0,000726242166859884;0,00121932632220698;0,422407047470554;0,00021756160798999
"product";0,818486094666129;0,663154686143282;0,776979857064421;0,629525457560019;0,673132522999226;0,326867477000776;0,00153159462085462;0,00100542784122953;0,00228623685413809;0,632605981745173;0,000914929876862767
"pass";-1,88333917314128;-0,646164384718781;-0,945876880861148;-0,324525694286886;0,919899810172629;0,0801001898273729;0,00864981909120802;0,00101820676623442;0,00243865264441396;1,245175454149;0,00378103804082344
"million";-0,489039384253506;0,481520431535561;-0,712563373804375;0,701607752460395;0,582362643793747;0,417637356206254;0,000473871932870542;0,000459412442892928;0,00198140527358634;0,406367865060045;0,000327199046303149
"federal";-2,11112461599198;-0,570748216434999;-0,965343350681135;-0,260983170522008;0,948707061315154;0,0512929386848487;0,00951011431480905;0,000695099736609093;0,00213382106386222;1,37442193925556;0,00403086409685993
"comment";0,980791980776621;-0,322980654386189;0,949824637899796;-0,312782923508497;0,92574041884364;0,0742595811563618;0,00190601856793544;0,000206693269379744;0,00198140527358634;0,64640479467829;0,000827908712327399
"similar";0,253562232659901;0,368099703443022;0,567278589043559;0,823525957339991;0,390788749603004;0,609211250396999;0,000117592694707771;0,000247823304389283;0,00182898948331047;0,257208796199722;0,000120999295551002
"send";-0,10137882809239;-0,409699301103272;-0,240202370582302;-0,970722834369648;0,0764472278422371;0,923552772157765;1,56647870528676e-05;0,000255835264936;0,00152415790275873;0,232508412903071;8,23962232444823e-05
"produce";1,05073029652705;0,636349811540947;0,855362483676971;0,518029942684749;0,786587276171576;0,213412723828427;0,00185099462222802;0,000678913566396918;0,0016765736930346;0,75125966472997;0,000946243243766507
"material";-0,541690306710851;0,0902711956605084;-0,986397030744736;0,164380344743427;0,979870680824347;0,0201293191756552;0,000626123675869981;1,73882704959136e-05;0,00213382106386222;0,347007577472172;0,000256942481866099
"launch";1,11694156805903;-1,00378383196775;0,743778562350795;-0,668426099271553;0,626007397752865;0,373992602247136;0,00247191892454749;0,00199642825135776;0,00198140527358634;0,895185413509262;0,00158781283634762
"instagram";0,704771542683441;-0,469991963315383;0,831971683064874;-0,554818095034942;0,752465902626472;0,247534097373529;0,000908464430500955;0,000404009959910468;0,00182898948331047;0,515201623731528;0,000485473640778424
"concern";0,746006964916953;0,032883172947117;0,999029938258481;0,0440361495053312;0,998564834458081;0,00143516554192109;0,000678587278408295;1,3184612870843e-06;0,00121932632220698;0,473398659777044;0,00027325869968444
"cnn";-0,353865614941966;0,569209485533108;-0,527969302016809;0,849263455076152;0,343176267262414;0,656823732737588;0,000229027660609522;0,000592591565470261;0,00182898948331047;0,383046957505045;0,000268358430093958
"case";-0,123178932931328;-1,22892568509346;-0,0997332790850132;-0,995014207457839;0,0133998138117057;0,986600186188296;2,54387356651586e-05;0,00253205940166236;0,0016765736930346;0,674775540006404;0,000763380936335966
"actor";0,704771542683441;-0,469991963315383;0,831971683064874;-0,554818095034942;0,752465902626472;0,247534097373529;0,000908464430500955;0,000404009959910468;0,00182898948331047;0,515201623731528;0,000485473640778424
"action";-0,948288554192716;0,42166185797552;-0,913739912348351;0,406299609379124;0,872405981595215;0,127594018404787;0,00205590119344516;0,000406489991932711;0,00228623685413809;0,643803698353019;0,00094760677186334
"university";0,549505138923149;1,44091341827466;0,356326993473489;0,934361318614027;0,164305223667197;0,835694776332805;0,000460228467768555;0,00316450461661937;0,00152415790275873;0,859643430526473;0,00112633261339327
"tiktok";1,14669163245618;-1,05904262318259;0,734625237077478;-0,678473110041112;0,613138101554601;0,3868618984454;0,00280576494425093;0,0023932324170164;0,00213382106386222;0,928623707355627;0,00184008350222234
"support";-1,27373053770049;-0,503644501713446;-0,929941593980136;-0,367707263710801;0,896335997716823;0,103664002283179;0,00296733330163835;0,000463937419490052;0,00182898948331047;0,853128435764375;0,00133118999160452
"research";0,869713231617487;1,54150858173462;0,491383028522858;0,87094357984872;0,300858013443258;0,699141986556745;0,000922299777778426;0,00289742259724002;0,00121932632220698;1,00546639817782;0,00123269340388926
"recent";0,318586774415485;-1,37518734479534;0,225690648406506;-0,974199020335091;0,067646930436678;0,932353069563323;0,000185637920132534;0,00345887559814405;0,00182898948331047;0,776740537598004;0,00110347665797538
"part";0,0567574549967223;0,965438545870177;0,0586879679853639;0,998276375766626;0,0046505900677942;0,995349409932207;5,40092907708497e-06;0,00156268670086437;0,0016765736930346;0,527765697350654;0,000466987188584094
"election";-0,57801641139445;1,21734176230926;-0,428923049374561;0,903341030682891;0,233589237592562;0,76641076240744;0,000458303116380409;0,00203281339679315;0,00137174211248285;0,758378531958429;0,000788941011982746
"easy";0,852694533207186;1,62660897893231;0,464289503917565;0,885683496827158;0,27087028414205;0,729129715857952;0,00144065593209853;0,0052425145579122;0,00198140527358634;1,03892709518948;0,00213866843751639
"bbc";0,474805311993811;-0,738205460127022;0,540954811008197;-0,841051658607892;0,358669509056077;0,641330490943925;0,000412327543296827;0,000996702883148327;0,00182898948331047;0,502736729704486;0,00046226651923907
"address";-0,479686153912712;0,725650578500349;-0,551448072165471;0,834209220582574;0,371361129114923;0,628638870885078;0,000315636222572798;0,000722316546060207;0,00137174211248285;0,499150185463982;0,000341770792385086
"ad";0,133557127926301;1,44088656999805;0,0922953034803404;0,995731679196495;0,0114814128465668;0,988518587153435;2,44684587378907e-05;0,00284794802140021;0,00137174211248285;0,790390442885226;0,000856950688894793
"text";1,26795077441853;-0,44984071269146;0,942445852634255;-0,334358811537085;0,914824520159377;0,0851754798406254;0,00245038738964874;0,000308423512871149;0,00152415790275873;0,8406317149462;0,00107706398441303
"taylor";-0,454503213441437;-1,11922944031705;-0,376246481902025;-0,92651960845756;0,182292769057761;0,817707230942241;0,000346335144233275;0,00210020117981963;0,0016765736930346;0,675032235997992;0,00076396185276649
"system";0,728922181132271;2,24552095855192;0,308751933554571;0,951142598944193;0,124688569967958;0,875311430032045;0,000890809786254061;0,008453895462316;0,0016765736930346;1,30900142637932;0,00287278342888189
"spread";0,716544945924779;2,30741215651388;0,296569670542525;0,955011220098643;0,115332694176284;0,884667305823718;0,00101732610484598;0,0105493005914288;0,00198140527358634;1,33794879970599;0,00354692743152736
"speech";0,538509026327545;1,30681338193799;0,380997451925004;0,924576087526956;0,186700426861745;0,813299573138257;0,000397794199501017;0,00234260797697149;0,00137174211248285;0,790301138498286;0,000856757050084618
"risk";0,303520806249131;2,2454935000872;0,13395072169914;0,990987993951632;0,0241041997181784;0,975895800281823;0,000112330290902146;0,00614813724607088;0,00121932632220698;1,23969367226285;0,00187390995402963
"reuters";-1,55920566233687;0,072964175912933;-0,99890687456586;0,0467445819862054;0,9983827629099;0,00161723709010178;0,00185270713112586;4,05713379565114e-06;0,000762078951379363;0,989525845229447;0,000746198291706335
"protection";-0,946731551648935;-0,204947622035154;-0,977361056820798;-0,211578270647375;0,96649603519815;0,0335039648018527;0,00150271405879647;7,04220096870155e-05;0,0016765736930346;0,610659458796444;0,000625202670445547
